,user_location,user_description,date,text,hashtags,source
0,,"Especialista em Filosofia Política e Jurídica...    
Deus Vult",2023-01-09 15:21:22+00:00,"RT @renatobarrosbr: O Exército começou a desmobilizar os acampamentos e protestos nos QGs.

Mais uma ""profecia"" do Olavo de Carvalho se cum…",,Twitter Web App
1,,Nem eu sei o que tô fazendo aqui.,2023-01-09 15:21:20+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
2,"Campo Grande, Brasil",Pai da Super Julia;   São Paulino;  Gestor de RH; Pós graduado em Direito e Processo do Trabalho 🇧🇷,2023-01-09 15:21:17+00:00,"RT @aquelerebelde: Aqueles protestos no Chile que a galera tacou fogo em tudo e teve até gente que morreu foram chamados de que, mesmo?",,Twitter Web App
3,"Pomerode/SC, Brasil","Brasileira, conservadora, livre e com alto senso de justiça.",2023-01-09 15:21:08+00:00,"RT @reportersalles: O ditador comunista Nicolás Maduro rechaçou os protestos ocorridos em Brasília neste domingo (8). Em 2019, a ONU denunc…",,Twitter for Android
4,,,2023-01-09 15:21:08+00:00,RT @SF_Moro: O novo Governo Lula iniciou mais preocupado em reprimir protestos e a opinião divergente do que em apresentar resultados. De v…,,Twitter for Android
5,Brasília DF Goiás ,Viver um dia de cada vez Brasil 🇧🇷🫡,2023-01-09 15:21:06+00:00,RT @christie_araujo: Uma doida Intervencionista que queima o filme de manifestantes que sempre foram pacíficos em seus protestos. Faz dos p…,,Twitter for iPhone
6,BRAZIL,CONSULTOR,2023-01-09 15:21:05+00:00,"RT @madermattos1: ÚLTIMA HORA: Protestos estouram em Paris contra Macron, aumento de preços, reforma da previdência Protestos têm sido cada…",,Twitter for Android
7,,,2023-01-09 15:21:00+00:00,RT @SF_Moro: O novo Governo Lula iniciou mais preocupado em reprimir protestos e a opinião divergente do que em apresentar resultados. De v…,,Twitter for Android
8,,,2023-01-09 15:20:53+00:00,RT @SF_Moro: Protestos têm que ser pacíficos. Invasões de prédios públicos e depredação não são respostas. A oposição precisa ser feita de…,,Twitter for Android
9,,"🇧🇷100% BRASIL🇧🇷!
CONSERVADOR DE DIREITA! ÓDIO PELA ESQUERDA COMUNISTA. TOLERÂNCIA ZERO COM MARGINAIS🇧🇷",2023-01-09 15:20:50+00:00,"RT @renatobarrosbr: O Exército começou a desmobilizar os acampamentos e protestos nos QGs.

Mais uma ""profecia"" do Olavo de Carvalho se cum…",,Twitter for Android
10,"Guarapari, Brasil","...,",2023-01-09 15:20:46+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
11,"BH, Brasil","Supremo é o Povo - 
Don't Tread on Me",2023-01-09 15:20:45+00:00,"RT @aquelerebelde: Aqueles protestos no Chile que a galera tacou fogo em tudo e teve até gente que morreu foram chamados de que, mesmo?",,Twitter for Android
12,,,2023-01-09 15:20:43+00:00,RT @MarleneMartinsS: Esses protestos são normais??? https://t.co/mJOOdLASN3,,Twitter for Android
13,,Fã de animes | Mangás | Ideologia de direita,2023-01-09 15:20:42+00:00,"RT @reportersalles: O ditador comunista Nicolás Maduro rechaçou os protestos ocorridos em Brasília neste domingo (8). Em 2019, a ONU denunc…",,Twitter Web App
14,,,2023-01-09 15:20:40+00:00,"RT @carolbyme: Protestos contra Macron. 
Hoje em Paris! https://t.co/dqQ8NNNQqI",,Twitter for iPhone
15,Shadow,,2023-01-09 15:20:40+00:00,RT @lelispatricia: Pelo que eu entendi os terroristas estão dizendo que tinha pessoas de esquerda infiltrados no protestos e supostamente e…,,Twitter Web App
16,,Gerente operacional,2023-01-09 15:20:37+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for Android
17,SC Brazil,"PEng🇧🇷, MSc. Eng. Mgt🇬🇧, EMBA Corp. Finance|Banking Mgt, CAPM-PMI, CPA20(AMBIMA). English and French speaker. Reader lover, dog lover, family values.",2023-01-09 15:20:34+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for iPhone
18,"Goiânia, Brasil",,2023-01-09 15:20:29+00:00,"RT @floresdepapel6: Eu publico protestos pelo mundo há mais de 4 anos. Eu posto fatos, quem decide se está correto ou não é o próprio povo.…",,Twitter for Android
19,"Miami Beach, FL",Gremista 💙  Gaúcho 25 anos,2023-01-09 15:20:27+00:00,"RT @futebol_info: Presidente da Galoucura, principal torcida organizada do Atlético-MG, se coloca à disposição para ir à Brasília para reso…",,Twitter for Android
20,,Singular e Recíproco,2023-01-09 15:20:18+00:00,RT @heliobeltrao: O Flavio Dino há 5 anos incentivou os protestos que incendiaram ministérios. Aqueles esquerdistas que hoje corretamente r…,,Twitter for Android
21,"Curitiba,Paraná,Brasil.",,2023-01-09 15:20:15+00:00,RT @SF_Moro: O novo Governo Lula iniciou mais preocupado em reprimir protestos e a opinião divergente do que em apresentar resultados. De v…,,Twitter for iPhone
22,,,2023-01-09 15:20:14+00:00,"RT @marciatiburi: O Moro que só cresceu politicamente por ser o algoz de Lula e o principal agente do Bolsonarismo, clássico lambe-botas da…",,Twitter for Android
23,,,2023-01-09 15:20:14+00:00,"RT @carolbyme: Protestos contra Macron. 
Hoje em Paris! https://t.co/dqQ8NNNQqI",,Twitter for iPhone
24,,,2023-01-09 15:20:14+00:00,RT @heliobeltrao: O Flavio Dino há 5 anos incentivou os protestos que incendiaram ministérios. Aqueles esquerdistas que hoje corretamente r…,,Twitter for Android
25,"Rio de Janeiro, Brasil",O Senhor é o meu pastor nada me faltará 🙏,2023-01-09 15:20:12+00:00,RT @lelispatricia: Pelo que eu entendi os terroristas estão dizendo que tinha pessoas de esquerda infiltrados no protestos e supostamente e…,,Twitter for Android
26,"Fortaleza, Brasil","Do Goiás para Fortaleza - CAL - Jornalista - YouTuber - Consagrado  - Fotógrafo - Cinéfilo - Músico - Geek. 

Adm do insta Fulano de Tau.

Shalom!",2023-01-09 15:19:58+00:00,"RT @reportersalles: O ditador comunista Nicolás Maduro rechaçou os protestos ocorridos em Brasília neste domingo (8). Em 2019, a ONU denunc…",,Twitter for Android
27,Bauru,,2023-01-09 15:19:51+00:00,"RT @LeonardoDias_BA: Desfecho lamentável!

Se os protestos, nessa intensidade, ocorressem há um ano atrás.. agora é tarde! 
Bolsonaro ficou…",,Twitter for Android
28,,"Cursando Educação física, casado com Joice Hellem ♥️💍",2023-01-09 15:19:51+00:00,"RT @GabrielKustow: 🚨Veja:
Moro acusa Lula de 'reprimir protestos' e não condena ataques em Brasília. https://t.co/WQVraXMomP",,Twitter for Android
29,,,2023-01-09 15:19:46+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for iPhone
30,,"Patriota, Conservador. Não gosto de comunista",2023-01-09 15:19:45+00:00,"RT @reportersalles: O ditador comunista Nicolás Maduro rechaçou os protestos ocorridos em Brasília neste domingo (8). Em 2019, a ONU denunc…",,Twitter for Android
31,,15/03/2020 Bolsonaro Day. Eu fui.,2023-01-09 15:19:45+00:00,RT @heliobeltrao: O Flavio Dino há 5 anos incentivou os protestos que incendiaram ministérios. Aqueles esquerdistas que hoje corretamente r…,,Twitter Web App
32,Brasil,"Mestre Pokémon, Mestre dos Magos, Grão-Mestre, Mestre Ogro, Mad Maestro...",2023-01-09 15:19:44+00:00,"RT @tesoureiros: O Ministro da Defesa Múcio Monteiro, há alguns dias, disse que atos golpistas eram democráticos. Disse que conhecidos seus…",,Twitter for Android
33,,,2023-01-09 15:19:43+00:00,"RT @fferreira_xp: EWZ (ETF do MSCI Brazil nos EUA) caindo 2,3% no pre-market. Como comparação histórica apenas, em Junho-2013, quando tivem…",,Twitter Web App
34,,,2023-01-09 15:19:42+00:00,"RT @reportersalles: O ditador comunista Nicolás Maduro rechaçou os protestos ocorridos em Brasília neste domingo (8). Em 2019, a ONU denunc…",,Twitter Web App
35,,,2023-01-09 15:19:41+00:00,"RT @futebol_info: Presidente da Galoucura, principal torcida organizada do Atlético-MG, se coloca à disposição para ir à Brasília para reso…",,Twitter for Android
36,"Rio Grande do Sul, Brasil","Clash Of Clans, Xadrez, Poker, C#, .NET, Filmes, Seriados, etc...",2023-01-09 15:19:39+00:00,RT @reportersalles: Maduro repudiou os protestos contra Lula e repudiou os protestos contra ele próprio na Venezuela. Repudiou tanto que a…,,Twitter for iPhone
37,"Santana de Parnaíba, Brasil",minha alegria de viver,2023-01-09 15:19:39+00:00,"RT @madermattos1: ÚLTIMA HORA: Protestos estouram em Paris contra Macron, aumento de preços, reforma da previdência Protestos têm sido cada…",,Twitter for Android
38,,,2023-01-09 15:19:37+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter Web App
39,,,2023-01-09 15:19:37+00:00,"RT @carolbyme: Protestos contra Macron. 
Hoje em Paris! https://t.co/dqQ8NNNQqI",,Twitter for Android
40,"Rio de Janeiro, Brasil",Gratidão Capitão!!!!🇧🇷🌻,2023-01-09 15:19:31+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for Android
41,"Alegrete, Brasil","gaúcho,  casado,militar da reserva,espírita kartecista, bolsonarista e conservador.",2023-01-09 15:19:22+00:00,"RT @monicapcrl: @JosiasPontesOfc @LulaOficial Olha o nosso ministro da ""justiça"" defendendo protestos verdadeiramente anti democráticos. 2…",,Twitter for Android
42,,,2023-01-09 15:19:19+00:00,"RT @carolbyme: Protestos contra Macron. 
Hoje em Paris! https://t.co/dqQ8NNNQqI",,Twitter for Android
43,"Ribeirão Preto, Brasil","corinthiano,  fanático por games, futebol e esportes. Amo arqueologia,  paleontologia e toda ciência q envolve a vida. 2023 vamos voltar a sorrir ... 13 na cabe",2023-01-09 15:19:17+00:00,"RT @GabrielKustow: 🚨Veja:
Moro acusa Lula de 'reprimir protestos' e não condena ataques em Brasília. https://t.co/WQVraXMomP",,Twitter for Android
44,São Paulo - Brasil,"Se a cruz pesada for, Cristo estará contigo",2023-01-09 15:19:04+00:00,RT @SF_Moro: Protestos têm que ser pacíficos. Invasões de prédios públicos e depredação não são respostas. A oposição precisa ser feita de…,,Twitter Web App
45,"Texas, USA","Empresária  PATRIOTA, coração 💚💛
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",2023-01-09 15:19:01+00:00,"RT @reportersalles: O ditador comunista Nicolás Maduro rechaçou os protestos ocorridos em Brasília neste domingo (8). Em 2019, a ONU denunc…",,Twitter for Android
46,,,2023-01-09 15:18:59+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for iPhone
47,"Miami, FL",Completamente aleatório,2023-01-09 15:18:58+00:00,"RT @LeonardoDias_BA: Desfecho lamentável!

Se os protestos, nessa intensidade, ocorressem há um ano atrás.. agora é tarde! 
Bolsonaro ficou…",,Twitter for Android
48,,,2023-01-09 15:18:57+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for iPhone
49,,Sou nordestina de direita. só faço retwitar o que acho viavel. Brasil acima de tudo e Deus acima de todos🇧🇷🇧🇷🇧🇷,2023-01-09 15:18:53+00:00,"RT @reportersalles: O ditador comunista Nicolás Maduro rechaçou os protestos ocorridos em Brasília neste domingo (8). Em 2019, a ONU denunc…",,Twitter for iPhone
50,,,2023-01-09 15:18:51+00:00,RT @heliobeltrao: O Flavio Dino há 5 anos incentivou os protestos que incendiaram ministérios. Aqueles esquerdistas que hoje corretamente r…,,Twitter for iPhone
51,belém PA brasil,,2023-01-09 15:18:47+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for Android
52,"Rio de Janeiro, Brasil","Patriota, anti-comunista, linha reta e Umbandista 40+...

A zona de conforto é uma prisão disfarçada de paraíso.",2023-01-09 15:18:45+00:00,"RT @carolbyme: Protestos contra Macron. 
Hoje em Paris! https://t.co/dqQ8NNNQqI",,Twitter for Android
53,,,2023-01-09 15:18:38+00:00,"RT @Binhosampas: ⚠️VEJA: Moro acusa Lula de 'reprimir protestos' e não condena ataques em Brasília.

🗣️ O que acham desta fala? https://t.c…",,Twitter for Android
54,Portugal,"""When a clown moves into a palace, he doesn't become a King. The palace becomes a Circus."" 🖕😁🖕 😎😁😂",2023-01-09 15:18:37+00:00,RT @SF_Moro: O novo Governo Lula iniciou mais preocupado em reprimir protestos e a opinião divergente do que em apresentar resultados. De v…,,Twitter Web App
55,,,2023-01-09 15:18:33+00:00,RT @SF_Moro: O novo Governo Lula iniciou mais preocupado em reprimir protestos e a opinião divergente do que em apresentar resultados. De v…,,Twitter for iPhone
56,,,2023-01-09 15:18:31+00:00,"RT @renatobarrosbr: O Exército começou a desmobilizar os acampamentos e protestos nos QGs.

Mais uma ""profecia"" do Olavo de Carvalho se cum…",,Twitter Web App
57,MG,"Mineiro, corretor de imóveis, otimista, mas HOJE 12/12 depois da coletiva de imprensa do futuro ministro da justiça um LADRÃO, falando como ministro, eu desisto",2023-01-09 15:18:25+00:00,"RT @renatobarrosbr: O Exército começou a desmobilizar os acampamentos e protestos nos QGs.

Mais uma ""profecia"" do Olavo de Carvalho se cum…",,Twitter Web App
58,"Texas, USA",Católico,2023-01-09 15:18:22+00:00,"RT @_rschweitzer: Os atos de ontem foram absolutamente lamentáveis e merecem todo repúdio.

Isto posto, queria saber por que, para os veícu…",,Twitter for Android
59,"Uberaba, Brasil",,2023-01-09 15:18:17+00:00,RT @heliobeltrao: O Flavio Dino há 5 anos incentivou os protestos que incendiaram ministérios. Aqueles esquerdistas que hoje corretamente r…,,Twitter Web App
60,,,2023-01-09 15:18:12+00:00,"RT @madermattos1: ÚLTIMA HORA: Protestos estouram em Paris contra Macron, aumento de preços, reforma da previdência Protestos têm sido cada…",,Twitter for Android
61,Ribeirão Preto,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,2023-01-09 15:18:09+00:00,"RT @madermattos1: ÚLTIMA HORA: Protestos estouram em Paris contra Macron, aumento de preços, reforma da previdência Protestos têm sido cada…",,Twitter for Android
62,"Belo Horizonte, Brasil","""Entre a desonra e a guerra, escolheste a desonra, e terás a guerra"".

Winston Churchill",2023-01-09 15:18:08+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter Web App
63,,Agulha furando bolhas.,2023-01-09 15:18:07+00:00,"RT @suyaan_: Dizer que os protestos de 2013 e 2017 são iguais aos de ontem é muita canalhice. Vai se fuder, porra",,Twitter Web App
64,,Filha do Abba,2023-01-09 15:18:05+00:00,RT @reportersalles: Maduro repudiou os protestos contra Lula e repudiou os protestos contra ele próprio na Venezuela. Repudiou tanto que a…,,Twitter Web App
65,"Nova Viçosa, Brasil","Cristã, casada e da direita!!!!

🎼 O Senhor te abençoe e te guarde; o Senhor faça resplandecer
o seu rosto sobre ti
e te conceda graça🎼",2023-01-09 15:18:03+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for Android
66,"Xianyang, Shaanxi",秦孝公,2023-01-09 15:17:57+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
67,São Paulo,"A estupidez é infinitamente mais fascinante do que a inteligência. A inteligência tem seus limites, a estupidez não.- Claude Chabrol #foraBolsonaroGenocida",2023-01-09 15:17:54+00:00,"RT @lolaescreva: Hj, antes da tentativa de golpe, Sergio Moro acusou Lula de ""reprimir protestos de opinião divergente"". Só depois do cenár…",,Twitter for Android
68,,"Força Aérea Brasileira 🇧🇷 💛
             Asas que protegem o país! 🇧🇷",2023-01-09 15:17:54+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
69,"Texas, USA","Nem hino nem pátria, só Deus ☦️✝️🏴‍☠️

“Hell is a democracy but Heaven is a Kingdom” St. John of Kronstadt.☦",2023-01-09 15:17:48+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter Web App
70,"Minas Gerais, Brasil","“Não existe essa coisa de sociedade. Existem indivíduos, homens e mulheres, e existem as famílias.”",2023-01-09 15:17:47+00:00,RT @SF_Moro: O novo Governo Lula iniciou mais preocupado em reprimir protestos e a opinião divergente do que em apresentar resultados. De v…,,Twitter for Android
71,rio,Procurador Federal AGU🇧🇷🇧🇷🇧🇷e Flamengo,2023-01-09 15:17:43+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for iPhone
72,Brazil,!,2023-01-09 15:17:43+00:00,"RT @marciatiburi: O Moro que só cresceu politicamente por ser o algoz de Lula e o principal agente do Bolsonarismo, clássico lambe-botas da…",,Twitter Web App
73,Brasil,#liberdade,2023-01-09 15:17:40+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
74,"São Paulo, Brasil",,2023-01-09 15:17:39+00:00,"RT @renatobarrosbr: O Exército começou a desmobilizar os acampamentos e protestos nos QGs.

Mais uma ""profecia"" do Olavo de Carvalho se cum…",,Twitter for Android
75," Amazônia  Mato Grosso, Brasil","Painter Italo-Brasileira vários interesses, ARTE, literatura, musica, cinema, teatro, poesia, tênis ! mas, sobretudo da #direitaconservadora 🇮🇹🇧🇷",2023-01-09 15:17:36+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for Android
76,"Natal, Brasil",Advogado e Economista. #foraLula#PTnuncamais##Bolsonaro2022,2023-01-09 15:17:36+00:00,RT @SF_Moro: O novo Governo Lula iniciou mais preocupado em reprimir protestos e a opinião divergente do que em apresentar resultados. De v…,,Twitter for iPhone
77,"Confins, Brasil","Dê o melher de si por onde passar, pois um dia você pode precisar voltar.",2023-01-09 15:17:35+00:00,"RT @reportersalles: O ditador comunista Nicolás Maduro rechaçou os protestos ocorridos em Brasília neste domingo (8). Em 2019, a ONU denunc…",,Twitter for Android
78,Brazil,"Graduado em Cozinha Contemporânea pela Estácio de Sá.Músico,tecladista, pianista, pai de um menino Autista ,3 filhas lindas e patriota.",2023-01-09 15:17:30+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
79,,,2023-01-09 15:17:22+00:00,RT @reportersalles: Maduro repudiou os protestos contra Lula e repudiou os protestos contra ele próprio na Venezuela. Repudiou tanto que a…,,Twitter for Android
80,,"gosto de gamer , filmes , músicas . time #SPFC . Deus acima de tudo!",2023-01-09 15:17:21+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for iPhone
81,"Washington, DC","Si vis pacem, para bellum. 💪🏽😠 Servo do Deus Altíssimo, Patriota, Conservador, Defensor da Liberdade e da Autodefesa, Carioca.#BOLSOMITO22🇧🇷🇮🇱 #SDV",2023-01-09 15:17:19+00:00,"RT @carolbyme: Protestos contra Macron. 
Hoje em Paris! https://t.co/dqQ8NNNQqI",,Twitter for iPhone
82,,27.,2023-01-09 15:17:18+00:00,"RT @futebol_info: Presidente da Galoucura, principal torcida organizada do Atlético-MG, se coloca à disposição para ir à Brasília para reso…",,Twitter for iPhone
83,,Amor,2023-01-09 15:17:12+00:00,RT @heliobeltrao: O Flavio Dino há 5 anos incentivou os protestos que incendiaram ministérios. Aqueles esquerdistas que hoje corretamente r…,,Twitter for iPhone
84,Santos São Paulo,"Empreendedor experiente do mercado, agora dedicado ao estudo do Direito Tributário e Empresarial.",2023-01-09 15:17:08+00:00,RT @A_Patriotaa: Boulos é você ? É sempre bom relembrar de protestos democráticos. https://t.co/cQPuzqxHIl,,Twitter Web App
85,,"Sou conservador e de direita porém NÃO SOU BOLSONARISTA. Aquele frouxo não me representa ! Se não gostou, vaza !",2023-01-09 15:17:08+00:00,"RT @LeonardoDias_BA: Desfecho lamentável!

Se os protestos, nessa intensidade, ocorressem há um ano atrás.. agora é tarde! 
Bolsonaro ficou…",,Twitter for Android
86,,,2023-01-09 15:17:06+00:00,"RT @carolbyme: Protestos contra Macron. 
Hoje em Paris! https://t.co/dqQ8NNNQqI",,Twitter for Android
87,,,2023-01-09 15:17:04+00:00,"RT @alertatotal: Profecia... Pouco antes das invasões do Congresso, Planalto e STF, futuro senador @SF_Moro criticou a preocupação de Lula…",,Twitter Web App
88,,Patriota Conservador,2023-01-09 15:17:03+00:00,"RT @carolbyme: Protestos contra Macron. 
Hoje em Paris! https://t.co/dqQ8NNNQqI",,Twitter for Android
89,"Sorriso, Brasil",🇧🇷Pátria Amada Brasil.🇧🇷,2023-01-09 15:17:00+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for Android
90,,Leitura,2023-01-09 15:16:50+00:00,"RT @renatobarrosbr: O Exército começou a desmobilizar os acampamentos e protestos nos QGs.

Mais uma ""profecia"" do Olavo de Carvalho se cum…",,Twitter for Android
91,,"Patriota
... Bem-aventurado é o povo cujo Deus é o Senhor!",2023-01-09 15:16:48+00:00,"RT @madermattos1: ÚLTIMA HORA: Protestos estouram em Paris contra Macron, aumento de preços, reforma da previdência Protestos têm sido cada…",,Twitter for Android
92,"Brasília, Brasil","Conservador, Cristão.  Até aqui o Senhor nós ajudou. 🇧🇷🇧🇷🇧🇷🐕🐶🐺🐦",2023-01-09 15:16:47+00:00,RT @heliobeltrao: O Flavio Dino há 5 anos incentivou os protestos que incendiaram ministérios. Aqueles esquerdistas que hoje corretamente r…,,Twitter for Android
93,,Deus,2023-01-09 15:16:46+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for Android
94,,"Sou tudo aquilo que gozei, vivi, amei e superei.",2023-01-09 15:16:42+00:00,"RT @marciatiburi: O Moro que só cresceu politicamente por ser o algoz de Lula e o principal agente do Bolsonarismo, clássico lambe-botas da…",,Twitter for Android
95,,,2023-01-09 15:16:40+00:00,"RT @reportersalles: O ditador comunista Nicolás Maduro rechaçou os protestos ocorridos em Brasília neste domingo (8). Em 2019, a ONU denunc…",,Twitter for Android
96,"Curitiba, PR","""Quem não foi comunista aos 18 anos, não teve juventude; quem o é depois de 30, não tem juízo"" – Frase atribuída a Carlos Lacerda.",2023-01-09 15:16:38+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter Web App
97,,Brasil acima de tudo.,2023-01-09 15:16:37+00:00,RT @SF_Moro: O novo Governo Lula iniciou mais preocupado em reprimir protestos e a opinião divergente do que em apresentar resultados. De v…,,Twitter for Android
98,On Line,"I'm fighting against the immobility in the heart of will, and the immutability in the wish of desire. Against boredom the gods themselves fight in vain.",2023-01-09 15:16:35+00:00,"RT @jojopancada: As duas únicas publicações de Sérgio Moro sobre os ataques terroristas em Brasília. 

Na 1a preferiu atacar Lula e defende…",,Twitter for Android
99,"Porto Seguro, Brasil",,2023-01-09 15:16:32+00:00,"RT @carolbyme: Protestos contra Macron. 
Hoje em Paris! https://t.co/dqQ8NNNQqI",,Twitter for Android
100,,Servo de Cristo,2023-01-09 15:16:27+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
101,Maringá-PR,"Se você não é fitness, não desfitinize a fitnância de quem está tentando fitnizar.",2023-01-09 15:16:26+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
102,,"Querendo evoluir, mas Bozo não deixa o ódio sair",2023-01-09 15:16:23+00:00,"RT @GabrielKustow: 🚨Veja:
Moro acusa Lula de 'reprimir protestos' e não condena ataques em Brasília. https://t.co/WQVraXMomP",,Twitter Web App
103,,,2023-01-09 15:16:11+00:00,RT @SF_Moro: Protestos têm que ser pacíficos. Invasões de prédios públicos e depredação não são respostas. A oposição precisa ser feita de…,,Twitter for Android
104,,“O Senhor é meu pastor e nada me faltará “!,2023-01-09 15:16:09+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for iPhone
105,RS,Aqui não tem espaço para apoiadores do acéfalo. Quem fez arminha em 2018 em 2019 👉👌,2023-01-09 15:16:05+00:00,"RT @GabrielKustow: 🚨Veja:
Moro acusa Lula de 'reprimir protestos' e não condena ataques em Brasília. https://t.co/WQVraXMomP",,Twitter for Android
106,,,2023-01-09 15:16:05+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for Android
107,"Rio de Janeiro, Brasil",,2023-01-09 15:16:04+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
108,São Paulo,that's me,2023-01-09 15:16:01+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
109,World,"Gestor de Recursos. Estruturador Financeiro. Turnaround, M&A, Fundraising.
Personal opinions and info spread. No financial advice at all. Do your Due Diligence!",2023-01-09 15:16:01+00:00,RT @SF_Moro: O novo Governo Lula iniciou mais preocupado em reprimir protestos e a opinião divergente do que em apresentar resultados. De v…,,Twitter for Android
110,"Orlando, FL, USA",Journalist - Internacional Correspondent,2023-01-09 15:15:59+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter Web App
111,,"Professor e mais um monte de coisa.
#ForaLula",2023-01-09 15:15:57+00:00,RT @reportersalles: O mesmo jornal dando notícia sobre atos da esquerda em 2017 e os protestos de ontem em Brasília. Note que nos ato da es…,,Twitter for Android
112,,"De girassol que era meu amor, em flor, fez-se dente-de-leão.   #LuLaPresidente #Democracia #BrasilSoberano",2023-01-09 15:15:51+00:00,"RT @jboscorabello: PRECIPITAÇÃO

Não é boa a iniciativa defendida por Boulos de protestos de rua contra os atentados. Pode gerar confrontos…",,Twitter for iPhone
113,cachoeiro de itapemirim es,A vida é fonte eterna,2023-01-09 15:15:45+00:00,"RT @floresdepapel6: Eu publico protestos pelo mundo há mais de 4 anos. Eu posto fatos, quem decide se está correto ou não é o próprio povo.…",,Twitter Web App
114,,Alegre,2023-01-09 15:15:43+00:00,"RT @0410Lina: Protestos contra Macron!!!
Hoje em Paris!!!
A mídia não vai mostrar... https://t.co/RiXSx7BoX4",,Twitter for Android
