,user_location,user_description,date,text,hashtags,source
683,,"Os nossos Sonhos,continuam mais Vivos, duque nunca!!!
                      🇧🇷",2023-01-09 12:40:17+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
684,curitiba ,Eu sou um karanguejo e estou de andada.....,2023-01-09 12:40:16+00:00,"RT @Ricamconsult: Invasão do Congresso, STF e Palácio do Planalto é a principal matéria de capa dos mais importantes jornais mundiais hoje.…",,Twitter for Android
685,Goiania,,2023-01-09 12:40:13+00:00,"RT @SelmaAcupuntura: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas i…",,Twitter for iPhone
686,Maringá - PR,"Servo do Senhor Jesus, casado, três filhos. - Orar pelo Brasil Todo dia.
Cancelado para e pelo o Mundo.",2023-01-09 12:40:09+00:00,"RT @alertatotal: Ganha dimensão internacional a narrativa construída contra @jairbolsonaro e seu ex-ministro da Justiça, @andersongtorres ,…",,Twitter Web App
687,"Helsínquia, Finlândia","torcedor do Esporte Clube Vitória 
Esquerdista, socialista e casado amo minha família  🌵✨🚩❤🖤🚩🇧🇷🇨🇺🚩Lula 13
segue o @Lulaoficial",2023-01-09 12:40:07+00:00,RT @EduWendhausen: RESTAURANTE GIRASSOL É DE UM TERRORISTA. O dono do restaurante Girassol de Brasília estava na invasão ao STF. O golpista…,,Twitter for Android
688,,,2023-01-09 12:40:04+00:00,"RT @SelmaAcupuntura: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas i…",,Twitter for Android
689,,quero conhecer,2023-01-09 12:40:00+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
690,Canoas,"Cristão! Marido, Pai, atuando em Consultoria de Negócios. Por mais homens com autoridade e sabedoria! Honestidade, Responsabilidade, Respeito e Liberdade!",2023-01-09 12:39:58+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter Web App
691,,"patriota, pai de um casal lindo",2023-01-09 12:39:58+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
692,,Personagem principal da série e livro Um Tempo Entre Costuras.,2023-01-09 12:39:57+00:00,"RT @raphaelsebba: Acompanho protesto no DF há muitos anos.
Digo sem margem de erro: é impossível existir invasão ao STF, ao Palácio do Plan…",,Twitter for Android
693,,,2023-01-09 12:39:56+00:00,"RT @CBNoficial: Em grupos nas redes sociais, a convocação já trazia diretrizes para invasão ao Congresso, Palácio do Planalto e ao STF. @pe…",,Twitter for Android
694,cidade do sol,ome vá arrumar o que fazer,2023-01-09 12:39:54+00:00,"RT @raphaelsebba: Acompanho protesto no DF há muitos anos.
Digo sem margem de erro: é impossível existir invasão ao STF, ao Palácio do Plan…",,Twitter for iPhone
695,,"A brazilian citizen, lawyer and journalist. I lived in USA from 2000 til 2009 and in Germany in 2010. Now I'm back home, Rio.",2023-01-09 12:39:50+00:00,"RT @SelmaAcupuntura: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas i…",,Twitter for Android
696,"Tijucas, Brasil",Bill 👊🇧🇷,2023-01-09 12:39:48+00:00,"RT @AraciBrolo: VÁRIOS MANIFESTANTES ESTÃO DIZENDO QUE JÁ HAVIAM  PETISTAS DENTRO DO CONGRESSO E DO STF  ANTES DA INVASÃO.

Petistas infilt…",,Twitter for Android
697,"Natal, RN, Brazil","I am neurociclista and Neuro_Scientist that Study Biological Rhythms, Sleep, Memory and Emotion",2023-01-09 12:39:47+00:00,"RT @slpng_giants_pt: 🚨 AGORA: Na Jovem Pan, Figueiredo ataca o TSE, o STF e o Congresso Nacional, coloca em dúvida o resultado do processo…",,Twitter for Android
698,,"Xangô, Iemanjá e Ogum guiam meu caminhar. Gado minion passe ao largo. Nem ousem fazer parada aqui.",2023-01-09 12:39:45+00:00,"RT @Safatle_oficial: Invasão do Palácio do Planalto, do STF e do Congresso; participação da polícia; bloqueio de refinarias e estradas; tan…",,Twitter for Android
699,,"ninguém me perguntou e mesmo assim eu vou responder.

Aqui não temos capim, peço ao gado que se retire.

sigo🔄",2023-01-09 12:39:44+00:00,"RT @choquei: 🚨AGORA: Capa do jornal New York Times mostra atentado terrorista em Brasília, citando a invasão ao Congresso, Palácio do Plana…",,Twitter Web App
